stop_id,stop_name,stop_lon,stop_lat,stop_full_name
S0207,东四十条桥西,116.430969,39.933632,北京市东城区东四十条桥西(公交站)
S0208,东四十条,116.423927,39.933617,北京市东城区东四十条(公交站)
S0209,张自忠路,116.414597,39.933411,北京市东城区张自忠路(公交站)
S0210,宽街路口东,116.410866,39.933456,北京市东城区宽街路口东(公交站)
S0216,地铁北土城站,116.391991,39.976944,北京市朝阳区地铁北土城站(公交站)
S0221,呼家楼南,116.46138,39.917743,北京市朝阳区呼家楼南(公交站)
S0227,二里沟西口,116.332483,39.932457,北京市海淀区二里沟西口(公交站)
S0228,四道口东,116.326889,39.93235,北京市海淀区四道口东(公交站)
S0245,水碓路口南,116.469592,39.921493,北京市朝阳区水碓路口南(公交站)
S0246,小庄路口北,116.469592,39.917622,北京市朝阳区小庄路口北(公交站)
S0252,北新桥路口北,116.416756,39.94286,北京市东城区北新桥路口北(公交站)
S0253,雍和宫,116.416649,39.948105,北京市东城区雍和宫(公交站)
S0254,雍和宫桥东,116.418325,39.949197,北京市东城区雍和宫桥东(公交站)
S0255,北小街豁口,116.422897,39.949345,北京市东城区北小街豁口(公交站)
S0256,和平里南口,116.425226,39.952578,北京市东城区和平里南口(公交站)
S0262,和平里东街,116.425017,39.964627,北京市朝阳区和平里东街(公交站)
S0263,和平里路口南,116.425126,39.956901,北京市东城区和平里路口南(公交站)
S0276,和平里路口北,116.425152,39.960495,北京市东城区和平里路口北(公交站)
S0277,郝家湾,116.337463,39.932472,北京市西城区郝家湾(公交站)
S0278,地安门东,116.398056,39.933385,北京市东城区地安门东(公交站)
S0279,南锣鼓巷,116.402548,39.933416,北京市东城区南锣鼓巷(公交站)
S0280,外文印刷厂,116.322327,39.93243,北京市海淀区外文印刷厂(公交站)
S0281,老虎庙,116.315608,39.932409,北京市海淀区老虎庙(公交站)
S0284,大北窑东,116.46479,39.908596,北京市朝阳区大北窑东(公交站)
S0285,郎家园,116.468707,39.908138,北京市朝阳区郎家园(公交站)
S0286,八王坟南,116.477829,39.906155,北京市朝阳区八王坟南(公交站)
S0287,光辉桥南,116.477812,39.903911,北京市朝阳区光辉桥南(公交站)
S0288,九龙山,116.477452,39.896055,北京市朝阳区九龙山(公交站)
S0289,九龙山路口东,116.479592,39.893299,北京市朝阳区九龙山路口东(公交站)
S0290,大郊亭桥西,116.486755,39.893093,北京市朝阳区大郊亭桥西(公交站)
S0291,大郊亭桥东,116.492081,39.893284,北京市朝阳区大郊亭桥东(公交站)
S0292,地铁百子湾站,116.497096,39.89332,北京市朝阳区地铁百子湾站(公交站)
S0293,唐家村,116.503366,39.893138,北京市朝阳区唐家村(公交站)
S0294,小海子,116.509094,39.893192,北京市朝阳区小海子(公交站)
S0295,四根旗杆,116.513321,39.893162,北京市朝阳区四根旗杆(公交站)
S0296,方家村,116.51902,39.893112,北京市朝阳区方家村(公交站)
S0297,朝阳半壁店,116.525154,39.893093,北京市朝阳区朝阳半壁店(公交站)
S0298,观音堂北,116.527396,39.888798,北京市朝阳区观音堂北(公交站)
S0299,观音堂,116.527539,39.884588,北京市朝阳区观音堂(公交站)
S0300,古塔公园,116.529036,39.878715,北京市朝阳区古塔公园(公交站)
S0301,王四营,116.530447,39.873429,北京市朝阳区王四营(公交站)
S0302,王四营桥东,116.532999,39.869787,北京市朝阳区王四营桥东(公交站)
S0303,孛罗营村北,116.536064,39.865929,北京市朝阳区孛罗营村北(公交站)
S0304,孛罗营,116.537678,39.862982,北京市朝阳区孛罗营(公交站)
S0305,王四营桥南,116.530872,39.867309,北京市朝阳区王四营桥南(公交站)
S0306,八王坟西,116.474692,39.908056,北京市朝阳区八王坟西(公交站)
S0312,赵公口桥西,116.409245,39.856858,北京市丰台区赵公口桥西(公交站)
S0313,木樨园桥东,116.404291,39.857298,北京市丰台区木樨园桥东(公交站)
S0314,木樨园桥北,116.400616,39.859805,北京市东城区木樨园桥北(公交站)
S0315,沙子口,116.399422,39.863983,北京市东城区沙子口(公交站)
S0316,永定门内,116.400122,39.873737,北京市东城区永定门内(公交站)
S0317,先农坛,116.400276,39.87764,北京市东城区先农坛(公交站)
S0318,天坛西门,116.399115,39.881949,北京市东城区天坛西门(公交站)
S0319,珠市口南,116.398604,39.888703,北京市东城区珠市口南(公交站)
S0320,大栅栏,116.394583,39.893889,北京市西城区大栅栏(公交站)
S0321,前门,116.39901,39.899185,北京市东城区前门(公交站)
S0322,天安门广场东,116.399588,39.901506,北京市东城区天安门广场东(公交站)
S0323,天安门东,116.401295,39.907647,北京市东城区天安门东(公交站)
S0326,北京站口东,116.428468,39.908551,北京站口东(公交站)
S0327,日坛路,116.441956,39.908588,北京市朝阳区日坛路(公交站)
S0331,永安里路口西,116.446667,39.90842,北京市朝阳区永安里路口西(公交站)
S0332,天安门广场西,116.396004,39.902412,北京市东城区天安门广场西(公交站)
S0333,航天桥西,116.306076,39.923811,北京市海淀区航天桥西(公交站)
S0334,西钓鱼台,116.30175,39.923866,北京市海淀区西钓鱼台(公交站)
S0335,定慧寺东,116.286507,39.924263,北京市海淀区定慧寺东(公交站)
S0342,广安门南,116.350122,39.886536,北京市西城区广安门南(公交站)
S0343,椿树馆街,116.350056,39.88296,北京市西城区椿树馆街(公交站)
S0344,白纸坊桥南,116.349037,39.876637,北京市西城区白纸坊桥南(公交站)
S0345,菜户营桥北,116.348542,39.87145,北京市丰台区菜户营桥北(公交站)
S0346,菜户营桥东,116.353699,39.868801,北京市丰台区菜户营桥东(公交站)
S0365,北京站东,116.432048,39.905115,北京站东(公交站)
S0370,大观园西,116.351016,39.87099,北京市西城区大观园西(公交站)
S0371,白纸坊桥北,116.350304,39.879097,北京市西城区白纸坊桥北(公交站)
S0376,马甸桥南,116.380191,39.964527,北京市西城区马甸桥南(公交站)
S0377,德外关厢,116.379601,39.959511,北京市西城区德外关厢(公交站)
S0393,左家庄桥西,116.444883,39.949245,北京市朝阳区左家庄桥西(公交站)
S0397,北京站前街,116.427185,39.906868,北京市东城区北京站前街(公交站)
S0401,金台路口西,116.474258,39.923108,北京市朝阳区金台路口西(公交站)
S0441,白云桥西,116.339492,39.8973,北京市西城区白云桥西(公交站)
S0442,北京西站,116.319323,39.89724,北京市海淀区北京西站(公交站)
S0459,大西洋新城南门,116.468095,39.990768,北京市朝阳区大西洋新城南门(公交站)
S0532,德胜门南站,116.381441,39.947717,北京市西城区德胜门南站(公交站)
S0533,果子市,116.383888,39.946354,北京市西城区果子市(公交站)
S0534,德内甘水桥,116.388992,39.943588,北京市西城区德内甘水桥(公交站)
S0535,铸钟厂,116.39174,39.941589,北京市西城区铸钟厂(公交站)
S0536,农业展览馆,116.461998,39.939484,北京市朝阳区农业展览馆(公交站)
S0537,德胜门,116.379596,39.948264,北京市西城区德胜门(公交站)
S0545,前门西,116.394206,39.90033,北京市西城区前门西(公交站)
S0546,和平门东,116.385365,39.900069,北京市西城区和平门东(公交站)
S0548,长椿街路口西,116.361667,39.899436,北京市西城区长椿街路口西(公交站)
S0562,长椿街路口东,116.365227,39.899437,北京市西城区长椿街路口东(公交站)
S0582,西城三里河,116.335833,39.914049,北京市西城区西城三里河(公交站)
S0583,三里河东口,116.342548,39.914006,北京市西城区三里河东口(公交站)
S0584,二七剧场路北口,116.347318,39.913963,北京市西城区二七剧场路北口(公交站)
S0585,儿童医院路口西,116.352201,39.913958,北京市西城区儿童医院路口西(公交站)
S0586,月坛公园,116.352791,39.918464,北京市西城区月坛公园(公交站)
S0587,西四路口北,116.373367,39.92524,北京市西城区西四路口北(公交站)
S0588,大红罗厂西口,116.373238,39.928028,北京市西城区大红罗厂西口(公交站)
S0589,平安里路口南,116.373108,39.930763,北京市西城区平安里路口南(公交站)
S0590,厂桥路口西,116.378155,39.932817,北京市西城区厂桥路口西(公交站)
S0591,国子监,116.416645,39.946137,北京市东城区国子监(公交站)
S0592,和平东桥南,116.424934,39.968395,北京市朝阳区和平东桥南(公交站)
S0593,和平东桥北,116.424759,39.971516,北京市朝阳区和平东桥北(公交站)
S0594,中日医院,116.424718,39.974332,北京市朝阳区中日医院(公交站)
S0595,对外经贸大学,116.424309,39.981915,北京市朝阳区对外经贸大学(公交站)
S0596,惠新东桥南,116.424089,39.98694,北京市朝阳区惠新东桥南(公交站)
S0597,惠新东桥北,116.424136,39.990343,北京市朝阳区惠新东桥北(公交站)
S0598,小营东路,116.426437,39.993724,小营东路(公交站)
S0599,世纪村,116.431473,39.993702,北京市朝阳区世纪村(公交站)
S0600,育慧东路,116.435822,39.993702,北京市朝阳区育慧东路(公交站)
S0601,姜庄湖,116.437205,39.996658,北京市朝阳区姜庄湖(公交站)
S0602,小营公交场站,116.433429,39.997283,北京市朝阳区小营公交场站(公交站)
S0603,南礼士路北口,116.353142,39.921478,北京市西城区南礼士路北口(公交站)
S0620,正义路,116.404293,39.900651,北京市东城区正义路(公交站)
S0621,沙滩路口南,116.40641,39.922787,北京市东城区沙滩路口南(公交站)
S0644,台基厂路口西,116.410088,39.900932,北京市东城区台基厂路口西(公交站)
S0645,前门东,116.401787,39.900578,北京市东城区前门东(公交站)
S0646,北京供电局,116.389792,39.900204,北京市西城区北京供电局(公交站)
S0660,德胜门外,116.379618,39.952778,北京市西城区德胜门外(公交站)
S0672,天宁寺桥西,116.343613,39.89753,北京市西城区天宁寺桥西(公交站)
S0673,莲花小区,116.301806,39.897092,北京市海淀区莲花小区(公交站)
S0674,金家村桥东,116.296866,39.896819,北京市海淀区金家村桥东(公交站)
S0676,宣武门西,116.373555,39.899701,北京市西城区宣武门西(公交站)
S0721,铁辘轳把,116.434402,39.897568,北京市东城区铁辘轳把(公交站)
S0722,小市口,116.42952,39.897404,北京市东城区小市口(公交站)
S0723,羊市口,116.420707,39.897166,北京市东城区羊市口(公交站)
S0730,北京儿童医院西门,116.352899,39.91306,北京市西城区北京儿童医院西门(公交站)
S0731,南礼士路南口,116.352623,39.909126,北京市西城区南礼士路南口(公交站)
S0732,真武庙,116.352608,39.90448,北京市西城区真武庙(公交站)
S0733,西便门外,116.35125,39.901181,北京市西城区西便门外(公交站)
S0734,天宁寺桥北,116.348312,39.899657,北京市西城区天宁寺桥北(公交站)
S0745,四惠枢纽站,116.49675,39.906649,北京市朝阳区四惠枢纽站(公交站)
S0746,大北窑西,116.459822,39.908694,北京市朝阳区大北窑西(公交站)
S0747,东单路口西,116.416229,39.908279,北京市东城区东单路口西(公交站)
S0748,天安门西,116.389664,39.907246,北京市西城区天安门西(公交站)
S0749,西单路口东,116.377318,39.907062,北京市西城区西单路口东(公交站)
S0750,工会大楼,116.345634,39.907207,北京市西城区工会大楼(公交站)
S0751,木樨地西,116.332878,39.9077,北京市海淀区木樨地西(公交站)
S0752,军事博物馆,116.325424,39.907387,北京市海淀区军事博物馆(公交站)
S0753,公主坟,116.30999,39.910812,北京市海淀区公主坟(公交站)
S0754,翠微路口,116.301147,39.907444,北京市海淀区翠微路口(公交站)
S0755,万寿路口西,116.293434,39.90741,北京市海淀区万寿路口西(公交站)
S0756,东翠路口,116.287636,39.907513,北京市海淀区东翠路口(公交站)
S0757,沙沟路口西,116.281975,39.907409,北京市海淀区沙沟路口西(公交站)
S0758,五棵松桥东,116.278194,39.907405,北京市海淀区五棵松桥东(公交站)
S0759,永定路口东,116.26564,39.907394,北京市海淀区永定路口东(公交站)
S0760,玉泉路口西,116.251732,39.90747,北京市石景山区玉泉路口西(公交站)
S0761,八宝山,116.24221,39.907372,北京市石景山区八宝山(公交站)
S0762,地铁八宝山站,116.237251,39.907444,北京市石景山区地铁八宝山站(公交站)
S0763,老山南路东口,116.23378,39.911751,北京市石景山区老山南路东口(公交站)
S0764,老山公交场站,116.231941,39.916698,北京市石景山区老山公交场站(公交站)
S0765,五棵松桥西,116.273199,39.907391,北京市海淀区五棵松桥西(公交站)
S0791,虎坊桥路口东,116.386803,39.889477,北京市西城区虎坊桥路口东(公交站)
S0792,板章路,116.393593,39.890251,北京市西城区板章路(公交站)
S0795,培新街,116.43043,39.893694,北京市东城区培新街(公交站)
S0796,安化楼,116.433731,39.89373,北京市东城区安化楼(公交站)
S0797,广渠门内,116.43782,39.893639,北京市东城区广渠门内(公交站)
S0831,花园桥东,116.313271,39.932293,北京市海淀区花园桥东(公交站)
S0832,花园桥南,116.309921,39.929245,北京市海淀区花园桥南(公交站)
S0833,航天桥北,116.309913,39.925569,北京市海淀区航天桥北(公交站)
S0849,光明桥东,116.448822,39.884556,北京市朝阳区光明桥东(公交站)
S0850,劲松中街,116.453299,39.884579,北京市朝阳区劲松中街(公交站)
S0851,劲松桥东,116.46405,39.884457,北京市朝阳区劲松桥东(公交站)
S0852,农光东里,116.46776,39.883316,北京市朝阳区农光东里(公交站)
S0853,武圣东里,116.467734,39.87931,北京市朝阳区武圣东里(公交站)
S0854,武圣路,116.467735,39.874115,北京市朝阳区武圣路(公交站)
S0855,松榆里,116.468607,39.871393,北京市朝阳区松榆里(公交站)
S0856,松榆东里南门,116.475014,39.871262,北京市朝阳区松榆东里南门(公交站)
S0857,北京工业大学南门,116.480392,39.87114,北京市朝阳区北京工业大学南门(公交站)
S0858,四方桥西,116.484253,39.871452,北京市朝阳区四方桥西(公交站)
S0859,弘燕桥北,116.487708,39.869436,北京市朝阳区弘燕桥北(公交站)
S0865,东安门,116.406708,39.914196,北京市东城区东安门(公交站)
S0866,南河沿,116.406853,39.910799,北京市东城区南河沿(公交站)
S0867,刘家窑桥西,116.418167,39.856899,北京市丰台区刘家窑桥西(公交站)
S0868,刘家窑桥东,116.427086,39.85807,北京市丰台区刘家窑桥东(公交站)
S0869,顺四条,116.428543,39.853794,北京市丰台区顺四条(公交站)
S0870,宋家庄,116.428436,39.847927,北京市丰台区宋家庄(公交站)
S0871,地铁宋家庄站,116.428403,39.844575,北京市丰台区地铁宋家庄站(公交站)
S0872,双庙北,116.427461,39.84076,北京市丰台区双庙北(公交站)
S0873,双庙,116.431496,39.837891,北京市丰台区双庙(公交站)
S0876,亮马桥,116.462006,39.943069,北京市朝阳区亮马桥(公交站)
S0890,马甸桥东,116.382965,39.968304,北京市西城区马甸桥东(公交站)
S1250,金蝉南路西口,116.501615,39.864141,北京市朝阳区金蝉南路西口(公交站)
S1264,小马厂,116.335499,39.897088,北京市西城区小马厂(公交站)
S1423,青塔桥北,116.264565,39.898438,北京市海淀区青塔桥北(公交站)
S1424,永定路口南,116.264641,39.905586,北京市海淀区永定路口南(公交站)
S1425,永定路口北,116.264687,39.909641,北京市海淀区永定路口北(公交站)
S1426,铁家坟南,116.264683,39.916832,北京市海淀区铁家坟南(公交站)
S1427,阜永路口南,116.264696,39.922665,北京市海淀区阜永路口南(公交站)
S1593,呼家楼东,116.463342,39.918789,北京市朝阳区呼家楼东(公交站)
S2091,酒仙桥中心小学,116.492921,39.964423,北京市朝阳区酒仙桥中心小学(公交站)
S2093,酒仙桥,116.489929,39.968208,北京市朝阳区酒仙桥(公交站)
S2110,酒仙桥商场,116.493954,39.961871,北京市朝阳区酒仙桥商场(公交站)
S2111,东风北桥东,116.488968,39.958622,北京市朝阳区东风北桥东(公交站)
S2114,安家楼,116.473343,39.952934,北京市朝阳区安家楼(公交站)
S2115,燕莎桥东,116.465216,39.950422,北京市朝阳区燕莎桥东(公交站)
S2116,燕莎桥南,116.462023,39.946693,北京市朝阳区燕莎桥南(公交站)
S2130,望京医院,116.473481,39.983299,北京市朝阳区望京医院(公交站)
S2131,花家地北里,116.469826,39.985655,北京市朝阳区花家地北里(公交站)
S2145,光华桥南,116.462151,39.912743,北京市朝阳区光华桥南(公交站)
S2158,将台路口西,116.4888,39.973133,北京市朝阳区将台路口西(公交站)
S2159,高家园,116.485113,39.975569,北京市朝阳区高家园(公交站)
S2160,丽都饭店,116.479797,39.979084,北京市朝阳区丽都饭店(公交站)
S2314,金蝉西路南口,116.500168,39.862419,北京市朝阳区金蝉西路南口(公交站)
S2466,北太平路口南,116.26464,39.90145,北京市海淀区北太平路口南(公交站)
S2467,青塔蔚园,116.264587,39.893227,北京市丰台区青塔蔚园(公交站)
S2468,青塔西路北站,116.264648,39.885395,北京市丰台区青塔西路北站(公交站)
S2469,青塔西路,116.264635,39.882791,北京市丰台区青塔西路(公交站)
S2769,煤市街南口,116.39489,39.891727,北京市西城区煤市街南口(公交站)
S2828,岳各庄北路,116.267014,39.883615,岳各庄北路(公交站)
S2829,岳各庄北桥北,116.275055,39.882622,北京市丰台区岳各庄北桥北(公交站)
S2830,梅市口路东口,116.272465,39.880807,北京市丰台区梅市口路东口(公交站)
S2831,梅市口路,116.268349,39.881054,北京市丰台区梅市口路(公交站)
S2832,青塔西路北站(北行),116.264648,39.88533,北京市丰台区青塔西路北站(北行)(公交站)
S2833,铁家坟北,116.264687,39.918507,北京市海淀区铁家坟北(公交站)
S2834,花家地北里西站,116.466759,39.987572,北京市朝阳区花家地北里西站(公交站)
S2835,平安里路口西,116.371964,39.932678,北京市西城区平安里路口西(公交站)
S2912,北土城公交场站,116.397882,39.977413,北京市朝阳区北土城公交场站(公交站)
S3341,景山后街,116.395048,39.928394,北京市西城区景山后街(公交站)
S3342,西板桥,116.393669,39.926117,北京市西城区西板桥(公交站)
S3392,菜户营桥,116.34729,39.869217,北京市丰台区菜户营桥(公交站)
S3395,裕民中路,116.388155,39.973212,北京市朝阳区裕民中路(公交站)
S3396,裕民中路南口,116.38832,39.969436,北京市西城区裕民中路南口(公交站)
S3397,北海南站,116.391113,39.920071,北京市西城区北海南站(公交站)
S3398,西华门,116.391484,39.91372,北京市西城区西华门(公交站)
S3399,南长街,116.391784,39.910035,北京市西城区南长街(公交站)
S3400,安华桥西(东行),116.390777,39.968229,北京市朝阳区安华桥西(东行)(公交站)
S3401,安华桥西(西行),116.389718,39.968598,北京市西城区安华桥西(西行)(公交站)
S3424,北京体育馆东,116.432079,39.884197,北京市东城区北京体育馆东(公交站)
S3555,京体游泳馆,116.473455,39.871267,北京市朝阳区京体游泳馆(公交站)
S3556,金蝉北里,116.50531,39.869949,北京市朝阳区金蝉北里(公交站)
S3557,厚金路,116.505169,39.865582,厚金路(公交站)
S3558,垡头桥西,116.508859,39.870395,北京市朝阳区垡头桥西(公交站)
S4400,白桥大街,116.439266,39.896332,北京市东城区白桥大街(公交站)
S4401,幸福大街北口,116.428676,39.891675,北京市东城区幸福大街北口(公交站)
S4402,幸福大街,116.430968,39.888976,北京市东城区幸福大街(公交站)
S4403,龙潭路,116.436332,39.881328,北京市东城区龙潭路(公交站)
S4404,龙潭湖,116.438164,39.881393,北京市东城区龙潭湖(公交站)
S4975,和平门西,116.379837,39.899899,北京市西城区和平门西(公交站)
